Company,Model,Varient,Year,Price,Kms_driven,Fuel_type,Transmission,Ownership,OwnershipLE,Rating,State,Car_Age,Kms_Bucket,Price_log,Kms_driven_log
Ford,Ecosport,TITANIUM 1.5L DIESEL,2016,350000,150000,Diesel,Manual,1st owner,1,Verified Owner,Pradesh,9,Very High,12.765691290604371,11.918397239722838
Honda,Amaze,1.2L I-VTEC V,2018,550000,57120,Petrol,Manual,1st owner,1,Verified Dealer,Amritsar,7,High,13.217675375388819,10.952927103863022
Maruti,Vitara,,2018,488000,94420,Diesel,Manual,1st owner,1,Verified Owner,Pradesh,7,High,13.098072734013513,11.455518785020681
Maruti,Wagon,VXI,2014,200000,22670,Petrol,Manual,1st owner,1,Verified Owner,Bengal,11,Medium,12.206077645517674,10.02884185368883
Honda,City,1.5L I-DTEC SV,2019,670000,53320,Diesel,Manual,1st owner,1,Verified Dealer,Bhubaneswar,6,High,13.415034483903348,10.88408552880545
Tata,Nano,CX,2011,50000,48840,Petrol,Manual,2nd owner,2,Verified Owner,Nashik,14,Medium,10.819798284210286,10.796325403035505
Renault,Kwid,RXT 1.0 AMT,2016,158000,140000,Petrol,Auto,1st owner,1,Verified Owner,Gurugram,9,Very High,11.970356641102999,11.849404844423074
Hyundai,Verna,SX 1.5 l MPI,2023,1145000,18220,Petrol,Manual,1st owner,1,Verified Owner,Maharashtra,2,Low,13.95091606833254,9.810330054049878
KIA,SONET,HTX 1.0 IMT,2022,946000,24100,Petrol,Manual,1st owner,1,CARS24 Assured,Coimbatore,3,Medium,13.759998905115909,10.090008612393838
Renault,Kiger,RXL MT,2024,600000,5180,Petrol,Manual,1st owner,1,CARS24 Assured,Udaipur,1,Low,13.304686600863562,8.552753366814787
Renault,Kwid,RXT 1.0 AMT,2019,230000,27540,Petrol,Auto,2nd owner,2,Verified Owner,Pradesh,6,Medium,12.345838935721968,10.223431082444048
Renault,Kwid,RXL,2017,177000,44840,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,8,Medium,12.083910661257521,10.710878178453925
Tata,Tiago,XM CNG,2022,463000,59040,CNG,Manual,1st owner,1,CARS24 Assured,3,3,High,13.045484492893253,10.98598739680029
Hyundai,i20,ASTA 1.4 CRDI,2013,237000,200000,Diesel,Manual,3rd owner,3,Verified Owner,Rajasthan,12,Very High,12.37581963951765,12.206077645517674
Maruti,Swift,VXI,2016,375000,84790,Petrol,Manual,1st owner,1,CARS24 Assured,Mori,9,High,12.834683971615659,11.347944684072116
Honda,City,1.5L I-VTEC V MT,2018,475000,140000,Petrol,Manual,2nd owner,2,Verified Owner,Himatnagar,7,Very High,13.07107218827772,11.849404844423074
Ford,Ecosport,TITANIUM 1.5L PETROL AT,2019,775000,59730,Petrol,Auto,1st owner,1,CARS24 Assured,Hyderabad,6,High,13.560619598657233,10.997606427591899
Hyundai,Eon,ERA +,2014,150000,88300,Petrol,Manual,3rd owner,3,Verified Owner,(Osmanabad),11,High,11.918397239722838,11.388506711556236
Maruti,Swift,VXI,2015,313000,180000,Petrol,Manual,2nd owner,2,Verified Owner,Jharkhand,10,Very High,12.653961664405365,12.100717685412471
Maruti,Wagon,LXI,2013,182000,80470,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,12,High,12.111767460549332,11.295652150054389
Maruti,Swift,VXI,2012,256000,54250,Petrol,Manual,3rd owner,3,CARS24 Assured,Pune,13,High,12.45293662970407,10.90137670441254
Hyundai,Grand,ASTA 1.1 CRDI,2015,270000,88750,Diesel,Manual,2nd owner,2,Verified Owner,Gujarat,10,High,12.506180941677357,11.393589974879816
Mahindra,Scorpio,S11 2WD,2019,1250000,97450,Diesel,Manual,1st owner,1,CARS24 Assured,Kashipur,6,High,14.038654909278163,11.487104966555709
Maruti,IGNIS,ZETA 1.2,2017,296000,56970,Petrol,Manual,2nd owner,2,Verified Owner,Pradesh,8,High,12.598118111678868,10.950297645418509
Ford,Ecosport,TITANIUM 1.5L PETROL,2017,649000,70430,Petrol,Manual,1st owner,1,CARS24 Assured,Bangalore,8,High,13.38318953651709,11.162388786133619
Mahindra,XUV300,W6 1.2 PETROL AMT,2021,1008000,48050,Petrol,Auto,2nd owner,2,Verified Owner,Kerala,4,Medium,13.82347971967645,10.780018225836406
Maruti,Grand,,2023,1200000,32780,Petrol,Manual,1st owner,1,CARS24 Assured,Mori,2,Medium,13.997832948091215,10.397604358238855
Maruti,A,VXI,2010,165000,93890,Petrol,Manual,1st owner,1,Verified Dealer,Ranchi,15,High,12.013706813470414,11.449889813957403
Maruti,Vitara,,2021,700000,65560,Petrol,Manual,2nd owner,2,Verified Owner,Gujarat,4,High,13.45883704259595,11.09073628594461
Maruti,S,LXI,2021,339000,22430,Petrol,Manual,1st owner,1,CARS24 Assured,Delhi,4,Medium,12.733758336210744,10.018199209668024
Tata,NEXON,XZ PLUS LUX SUNROOF DARK PETROL,2023,1246000,11080,Petrol,Manual,2nd owner,2,CARS24 Assured,Nagar,2,Low,14.035449780897432,9.312987208936326
Honda,Brio,E MT,2013,162000,29720,Petrol,Manual,4th owner,4,Verified Owner,Kanpur,12,Medium,11.995357787034976,10.29960914564114
Tata,Tiago,WIZZ EDITION PETROL,2018,305000,69960,Petrol,Manual,2nd owner,2,CARS24 Assured,3,7,High,12.628070334272698,11.1556932229126
Volkswagen,Vento,,2011,227000,140000,Diesel,Manual,4th owner,4,Verified Owner,Karnataka,14,Very High,12.33270970174018,11.849404844423074
Ford,Figo,,2015,346000,140000,Diesel,Manual,2nd owner,2,Verified Owner,Uttarakhand,10,Very High,12.754196944209095,11.849404844423074
Hyundai,Xcent,S 1.2,2014,398000,34850,Petrol,Manual,1st owner,1,Verified Dealer,Nashik,11,Medium,12.894209796826232,10.458837110181584
Maruti,Swift,VDI,2014,230000,110000,Diesel,Manual,4th owner,4,Verified Owner,Raipur,11,Very High,12.345838935721968,11.608244735642321
Tata,ALTROZ,XZ PETROL,2020,618000,20360,Petrol,Manual,1st owner,1,Verified Owner,Dibrugarh,5,Medium,13.334245354561496,9.921376585371869
Maruti,Baleno,SIGMA DIESEL 1.3,2018,443000,71370,Diesel,Manual,1st owner,1,CARS24 Assured,Hyderabad,7,High,13.001327306361068,11.175646903356375
Hyundai,Verna,XXI,2007,79000,88650,Petrol,Manual,2nd owner,2,Verified Owner,Panaji,18,High,11.277215789596893,11.39246259175458
Maruti,Swift,VDI,2012,310000,160000,Diesel,Manual,2nd owner,2,Verified Owner,Goa,13,Very High,12.644330802262578,11.982935344196433
Maruti,Dzire,VXI,2018,473000,24290,Petrol,Manual,1st owner,1,Verified Owner,Rajasthan,7,Medium,13.06685278163674,10.097861190354225
Hyundai,i20,1.4 SX,2015,280000,120000,Diesel,Manual,1st owner,1,Verified Owner,Pradesh,10,Very High,12.54254845357358,11.695255355062795
Tata,TIAGO,XZ PLUS TECH LUX LONG RANGE,2024,775000,15050,Electric,Auto,2nd owner,2,CARS24 Assured,Guntur,1,Low,13.560619598657233,9.619199713152362
Maruti,Swift,VDI ABS,2016,375000,67260,Diesel,Manual,1st owner,1,Verified Dealer,Kanpur,9,High,12.834683971615659,11.116335852861406
Hyundai,i20,MAGNA (O) 1.2,2013,233000,51020,Petrol,Manual,2nd owner,2,Verified Owner,Rajasthan,12,High,12.358798024384122,10.839992591660524
Honda,Amaze,1.2L I-VTEC VX AT,2016,400000,84700,Petrol,Auto,2nd owner,2,Verified Owner,Barshi,9,High,12.899222326086994,11.346882686945893
Volkswagen,Polo,,2010,133000,95430,Diesel,Manual,1st owner,1,Verified Owner,Baghori,15,High,11.798111925972618,11.466158752241443
Hyundai,Verna,SX 1.5 CRDI,2020,934000,83900,Diesel,Manual,1st owner,1,Verified Owner,Rajasthan,5,High,13.747232787874218,11.3373928113354
Datsun,Redi,T (O),2016,160000,70600,Petrol,Manual,3rd owner,3,CARS24 Assured,Mumbai,9,High,11.982935344196433,11.16479958768697
Maruti,Wagon,VXI,2013,195000,43990,Petrol,Manual,1st owner,1,Verified Owner,Gandhinagar,12,Medium,12.180759965737863,10.691740346523579
Maruti,Eeco,5 STR CNG WITH HTR,2015,190000,2000000,Petrol,Manual,2nd owner,2,Verified Owner,Palwal,10,Very High,12.154784614286667,14.508658238524095
Hyundai,Xcent,SX 1.2,2014,270000,75560,Petrol,Manual,3rd owner,3,Verified Owner,Pradesh,11,High,12.506180941677357,11.232695556043486
KIA,CARENS,PRESTIGE 1.5 PETROL 7 STR,2023,938000,20570,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,2,Medium,13.751506294085875,9.931637595952473
Maruti,Wagon,VXI,2018,340000,31560,Petrol,Manual,1st owner,1,CARS24 Assured,Agra,7,Medium,12.73670383776449,10.359677460135904
Tata,PUNCH,,2022,568000,55290,Petrol,Manual,1st owner,1,CARS24 Assured,Agra,3,High,13.249878458265119,10.920365425621668
Maruti,Swift,VXI,2014,281000,80730,Petrol,Manual,3rd owner,3,Verified Owner,Pradesh,11,High,12.546113507028412,11.298877919281251
Volkswagen,Polo,,2011,200000,92270,Petrol,Manual,2nd owner,2,Verified Owner,Ichalkaranji,14,High,12.206077645517674,11.432485178272625
Hyundai,Santro,GL,2010,64000,120000,Petrol,Manual,1st owner,1,Verified Owner,Mathura,15,Very High,11.06665398721974,11.695255355062795
Maruti,Swift,VXI,2015,290000,700000,Petrol,Manual,3rd owner,3,Verified Owner,Pradesh,10,Very High,12.577639650232573,13.45883704259595
Hyundai,Elite,,2014,383000,39200,Petrol,Manual,2nd owner,2,CARS24 Assured,Vadodara,11,Medium,12.855792879125431,10.576457535657255
Tata,NEXON,XZA PLUS LUX SUNROOF KAZIRANGA PETROL,2023,1244000,39850,Petrol,Auto,1st owner,1,CARS24 Assured,Bengaluru,2,Medium,14.03384335613946,10.592902778006396
Maruti,Alto,LXI,2014,143000,120000,Petrol,Manual,5th owner,5,Verified Owner,Gujarat,11,Very High,11.870606902224587,11.695255355062795
KIA,SELTOS,HTK PLUS 1.5,2021,875000,11920,Petrol,Manual,1st owner,1,Verified Owner,Howrah,4,Low,13.681980308196241,9.386056829718001
Maruti,Swift,VXI,2019,550000,46000,Petrol,Manual,1st owner,1,Verified Dealer,Raipur,6,Medium,13.217675375388819,10.736418414365376
Hyundai,Elite,,2016,341000,44160,Petrol,Manual,2nd owner,2,Verified Owner,Khurja,9,Medium,12.739640688812674,10.69559732562212
Maruti,Celerio,ZXI AMT,2017,385000,40230,Petrol,Auto,1st owner,1,CARS24 Assured,Chandigarh,8,Medium,12.861001210669146,10.602393121706738
Tata,Harrier,XZA PLUS 2.0L DARK EDITION,2020,1050000,160000,Diesel,Auto,1st owner,1,Verified Owner,Gujarat,5,Very High,13.864301674514206,11.982935344196433
Maruti,Dzire,VXI,2020,566000,33260,Petrol,Manual,1st owner,1,CARS24 Assured,Patna,5,Medium,13.246351123968212,10.412140818440461
Volkswagen,Polo,,2014,363000,96030,Petrol,Manual,4th owner,4,Verified Owner,Maharashtra,11,High,12.80216086806413,11.472426334990274
Hyundai,i20,SPORTZ 1.2,2013,229000,90330,Petrol,Manual,3rd owner,3,Verified Owner,Punjab,12,High,12.34148164933907,11.411235980601818
BMW,5,520D,2008,599000,57980,Diesel,Auto,1st owner,1,Verified Dealer,Bhubaneswar,17,High,13.303018546545275,10.967870649653577
Ford,FREESTYLE,,2021,550000,68520,Petrol,Manual,1st owner,1,Verified Owner,Ahmadnagar,4,High,13.217675375388819,11.134895546610604
Toyota,Etios,VX,2011,200000,38810,Petrol,Manual,2nd owner,2,Verified Owner,Rajamahendravaram,14,Medium,12.206077645517674,10.566458990586012
Mercedes,Benz,,2007,200000,66790,Petrol,Auto,3rd owner,3,Verified Owner,Calangute,18,High,12.206077645517674,11.10932361990884
Hyundai,Verna,S PLUS 1.5 VTVT,2022,795000,12300,Petrol,Manual,1st owner,1,CARS24 Assured,Mori,3,Low,13.586098651497313,9.417435838868785
Hyundai,NEW,,2021,355000,21980,Petrol,Manual,1st owner,1,CARS24 Assured,Kolkata,4,Medium,12.779875885354993,9.997933722828073
Maruti,Celerio,VXI,2014,231000,67430,Petrol,Manual,1st owner,1,Verified Owner,Kurukshetra,11,High,12.35017731849889,11.118860131812937
Honda,BR-V,1.5L I-VTEC S,2017,788000,28510,Petrol,Manual,1st owner,1,Verified Owner,Kerala,8,Medium,13.577254637874743,10.258045256703726
Hyundai,Eon,ERA +,2017,239000,48800,Petrol,Manual,2nd owner,2,Verified Owner,Kottayam,8,Medium,12.384223015005313,10.795506083434564
Maruti,Ritz,VXI,2011,162000,38360,Petrol,Manual,3rd owner,3,Verified Owner,Bengal,14,Medium,11.995357787034976,10.554796597479278
Hyundai,Creta,SX AT 1.6 PETROL,2019,999000,47840,Petrol,Auto,2nd owner,2,CARS24 Assured,Whitefield,6,Medium,13.81451105863119,10.775638291416081
Volkswagen,Polo,,2016,202000,130000,Diesel,Manual,2nd owner,2,Verified Owner,Haryana,9,Very High,12.216027926866138,11.775297421715827
Tata,NEXON,XE PETROL,2021,596000,41390,Petrol,Manual,1st owner,1,CARS24 Assured,Hyderabad,4,Medium,13.297997623898429,10.630818744876143
Maruti,Baleno,DELTA DIESEL 1.3,2017,484000,81960,Diesel,Manual,1st owner,1,CARS24 Assured,Chennai,8,High,13.089842251812337,11.313998803352098
Honda,Amaze,1.2L I-VTEC S,2013,190000,74060,Petrol,Manual,2nd owner,2,Verified Owner,Gurugram,12,High,12.154784614286667,11.212644356941933
Hyundai,Verna,1.6 VTVT SX,2019,709000,85630,Petrol,Manual,1st owner,1,CARS24 Assured,Gurugram,6,High,13.471612215950506,11.357802646102229
Hyundai,NEW,ASTA (O) 1.2 AT,2022,796000,20320,Petrol,Auto,2nd owner,2,CARS24 Assured,Chennai,3,Medium,13.587355721107137,9.919410113079943
Hyundai,Xcent,SX 1.2,2014,453000,77010,Petrol,Manual,1st owner,1,Verified Dealer,Amravati,11,High,13.023649611968253,11.251703547775568
Maruti,Alto,LXI,2014,145000,37580,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,11,Medium,11.884495917930655,10.534253882512301
Hyundai,i20,ERA 1.2,2013,263000,34360,Petrol,Manual,1st owner,1,Verified Owner,Ponda,12,Medium,12.479913113434042,10.444677479283538
Hyundai,NEW,ASTA (O) 1.5 CRDI MT,2021,850000,27260,Diesel,Manual,1st owner,1,Verified Owner,Pradesh,4,Medium,13.652992804936396,10.213212388363457
Nissan,MAGNITE,XE,2022,475000,40330,Petrol,Manual,1st owner,1,CARS24 Assured,Ahmedabad,3,Medium,13.07107218827772,10.604875682997651
Datsun,Go,T,2015,187000,74750,Petrol,Manual,1st owner,1,Verified Owner,Bengal,10,High,12.138869243416009,11.22191786908987
Maruti,Alto,LXI O,2022,347000,26720,Petrol,Manual,1st owner,1,CARS24 Assured,Vadodara,3,Medium,12.757082940769225,10.193205052099978
Honda,Amaze,1.2L I-VTEC S OPT,2018,364000,69950,Petrol,Manual,2nd owner,2,CARS24 Assured,Noida,7,High,12.804911893867851,11.155550275917102
Renault,Duster,85 PS RXS MT DIESEL,2019,580000,75530,Diesel,Manual,1st owner,1,CARS24 Assured,Hisar,6,High,13.270785106659046,11.232298446992125
Tata,TIGOR,XZA PLUS PETROL,2020,520000,36500,Petrol,Auto,1st owner,1,Verified Owner,Thiruvananthapuram,5,Medium,13.161586013632684,10.505094936455558
Skoda,Rapid,STYLE TSI,2020,920000,25960,Petrol,Manual,1st owner,1,CARS24 Assured,Hyderabad,5,Medium,13.732130035981154,10.164350690877352
Renault,Kwid,RXT 1.0 (O),2022,326000,61810,Petrol,Manual,1st owner,1,CARS24 Assured,Hyderabad,3,High,12.694655727828803,11.031836621134321
Maruti,Baleno,SIGMA PETROL 1.2,2022,514000,30910,Petrol,Manual,1st owner,1,Verified Owner,Mehsana,3,Medium,13.1499804899607,10.338867386592495
Hyundai,i10,MAGNA 1.1,2015,266000,83390,Petrol,Manual,2nd owner,2,Verified Owner,Gujarat,10,High,12.491255347155265,11.331295668854674
Jeep,Compass,SPORT 1.4 PETROL,2018,1078000,43490,Petrol,Manual,2nd owner,2,CARS24 Assured,Bengaluru,7,Medium,13.890618958094434,10.680309299119006
Maruti,Baleno,SIGMA PETROL 1.2,2021,497000,49190,Petrol,Manual,1st owner,1,CARS24 Assured,Pune,4,Medium,13.116347317149176,10.803465958917979
Maruti,Alto,VXi (O),2024,444000,4030,Petrol,Manual,1st owner,1,CARS24 Assured,Ahmedabad,1,Low,13.003582093664077,8.301769763117166
Hyundai,Elite,,2018,528000,74510,Diesel,Manual,2nd owner,2,CARS24 Assured,Rajkot,7,High,13.176853456625999,11.218702044475025
Maruti,Zen,VXI,2010,64000,54590,Petrol,Manual,2nd owner,2,Verified Owner,Maharashtra,15,High,11.06665398721974,10.907624312981353
Tata,NEXON,XM DIESEL,2019,690000,57440,Diesel,Manual,1st owner,1,CARS24 Assured,Satara,6,High,13.444448325847754,10.958513613041315
Hyundai,i20,ASTA 1.2,2011,106000,63690,Petrol,Manual,3rd owner,3,Verified Owner,Rajasthan,14,High,11.571203807011969,11.061798544294122
Maruti,Wagon,VXI,2013,295000,83960,Petrol,Manual,2nd owner,2,Verified Dealer,Nashik,12,High,12.59473402514672,11.33810768429718
Renault,Kwid,RXL,2018,230000,11080,Petrol,Manual,1st owner,1,Verified Owner,Bengal,7,Low,12.345838935721968,9.312987208936326
Maruti,Swift,VXI,2013,230000,58630,Petrol,Manual,3rd owner,3,Verified Owner,Pradesh,12,High,12.345838935721968,10.979018845927424
Honda,Amaze,1.5L I-DTEC SX,2014,234000,71990,Diesel,Manual,2nd owner,2,Verified Owner,Punjab,11,High,12.36308066783498,11.184296390185041
Skoda,Rapid,AMBITION 1.5 TDI,2016,485000,96640,Diesel,Manual,1st owner,1,CARS24 Assured,Pune,9,High,13.091906231773164,11.478758360797224
Ford,Figo,TITANIUM 1.2 PETROL,2010,150000,53630,Petrol,Manual,1st owner,1,Verified Owner,Odisha,15,High,11.918397239722838,10.889882538083198
KIA,SONET,HTK 1.2,2020,666000,42800,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,5,Medium,13.4090464510229,10.664316745782925
Honda,WR-V,1.2L I-VTEC VX MT,2022,1031000,2050,Petrol,Manual,1st owner,1,Verified Owner,Durgapur,3,Low,13.846040732930732,7.62608275807238
Renault,Kwid,RXT 0.8,2016,136000,63790,Petrol,Manual,1st owner,1,Verified Owner,Mathura,9,High,11.820417517632333,11.06336739355144
Hyundai,Xcent,S 1.2,2018,386000,86490,Petrol,Manual,1st owner,1,CARS24 Assured,Kochi,7,High,12.863595239117187,11.36779564126401
Hyundai,i10,SPORTZ 1.2,2011,130000,35560,Petrol,Manual,2nd owner,2,Verified Owner,Ganganagar,14,Medium,11.775297421715827,10.479004810717253
Honda,Amaze,1.2L I-VTEC S,2014,231000,61740,Petrol,Manual,3rd owner,3,Verified Owner,Ranchi,11,High,12.35017731849889,11.030703494879953
Maruti,Swift,VXI,2013,182000,82200,Petrol,Manual,3rd owner,3,Verified Owner,Gwalior,12,High,12.111767460549332,11.316922746420394
Mahindra,XUV300,W8 (O) 1.2 PETROL,2022,1050000,21370,Petrol,Manual,1st owner,1,Verified Owner,Maharashtra,3,Medium,13.864301674514206,9.969790141790192
Volkswagen,Polo,,2010,171000,100000,Petrol,Manual,2nd owner,2,Verified Owner,Gwalior,15,High,12.049424683420915,11.51293546492023
Honda,Amaze,1.2L I-VTEC S,2015,450000,78800,Petrol,Manual,1st owner,1,Verified Dealer,Nashik,10,High,13.017005083966255,11.274680966120778
Maruti,Swift,VDI,2016,493000,120000,Diesel,Manual,2nd owner,2,Verified Owner,Telangana,9,Very High,13.108266481420335,11.695255355062795
Ford,Ecosport,TREND 1.5L DIESEL,2015,321000,110000,Diesel,Manual,2nd owner,2,Verified Owner,Aligarh,10,Very High,12.679199517372098,11.608244735642321
Hyundai,Xcent,BASE 1.1,2015,200000,59400,Diesel,Manual,1st owner,1,Verified Owner,Howrah,10,High,12.206077645517674,10.992066340225865
Maruti,Dzire,ZXI PLUS AMT,2017,590000,26310,Petrol,Auto,2nd owner,2,Verified Dealer,Amritsar,8,Medium,13.28787951079572,10.177742381673879
Renault,Kwid,RXT 1.0 AMT,2017,321000,75930,Petrol,Auto,1st owner,1,Verified Dealer,Nashik,8,High,12.679199517372098,11.237580312145578
Maruti,Swift,VDI,2014,431000,120000,Diesel,Manual,2nd owner,2,Verified Dealer,Amritsar,11,Very High,12.973865689268807,11.695255355062795
Honda,Amaze,1.5L I-DTEC S,2021,684000,29930,Diesel,Manual,1st owner,1,Verified Owner,Rourkela,4,Medium,13.435714658591923,10.306650011581617
Maruti,Swift,VDI,2015,304000,76210,Diesel,Manual,2nd owner,2,Verified Owner,Chhattisgarh,10,High,12.624786269856633,11.241261088211656
Toyota,Innova,2.5 G4 7 STR,2011,286000,290000,Diesel,Manual,3rd owner,3,Verified Owner,Indore,14,Very High,12.563750586299374,12.577639650232573
Tata,PUNCH,CREATIVE 1.2 RTN DUAL TONE,2022,625000,33730,Petrol,Manual,1st owner,1,Verified Owner,Jhansi,3,Medium,13.345508528717259,10.426172574814567
Hyundai,i10,SPORTZ 1.2,2010,185000,130000,Petrol,Manual,1st owner,1,Verified Dealer,Bhubaneswar,15,Very High,12.128116509451258,11.775297421715827
Hyundai,Elite,,2015,386000,39430,Petrol,Manual,1st owner,1,CARS24 Assured,Noida,10,Medium,12.863595239117187,10.582307587950027
Maruti,New,,2020,422000,67840,CNG,Manual,1st owner,1,CARS24 Assured,Vadodara,5,High,12.952762962683588,11.124922010923182
Maruti,Ciaz,DELTA 1.4 MT PETROL,2017,505000,96910,Petrol,Manual,1st owner,1,CARS24 Assured,Ahmedabad,8,High,13.132315688453556,11.4815483105279
Mahindra,Kuv100,K4 6 STR,2016,215000,180000,Petrol,Manual,3rd owner,3,Verified Owner,Gujarat,9,Very High,12.278397958261774,12.100717685412471
Audi,A4,2.0 TDI,2011,500000,65930,Diesel,Auto,2nd owner,2,Verified Owner,Bengal,14,High,13.122365377402328,11.09636401959432
Hyundai,i10,MAGNA 1.2 AT,2013,179000,64570,Petrol,Auto,1st owner,1,Verified Owner,Guwahati,12,High,12.095146671399466,11.075520672568887
Maruti,Wagon,VXI,2014,345000,86510,Petrol,Manual,1st owner,1,Verified Dealer,Nashik,11,High,12.75130259456002,11.368026852464912
Maruti,Swift,VXI,2011,206000,80880,Petrol,Manual,3rd owner,3,Verified Owner,Gurugram,14,High,12.235636302128867,11.300734217613963
Hyundai,Elite,,2017,360000,43030,Petrol,Manual,2nd owner,2,Verified Owner,Delhi,8,Medium,12.793862088206213,10.66967606516289
Hyundai,Verna,FLUIDIC 1.6 VTVT SX,2012,206000,78100,Petrol,Manual,4th owner,4,Verified Owner,Gujarat,13,High,12.235636302128867,11.265758139843117
Hyundai,i10,SPORTZ 1.2,2013,160000,60340,Petrol,Manual,1st owner,1,Verified Owner,Pradesh,12,High,11.982935344196433,11.007767085330117
Nissan,Micra,XL,2016,199000,47640,Petrol,Manual,1st owner,1,Verified Owner,Bengal,9,Medium,12.201065128819632,10.771449014012997
Maruti,Wagon,LXI CNG,2015,196000,180000,Petrol,Manual,5th owner,5,Verified Owner,Rajasthan,10,Very High,12.185875040240456,12.100717685412471
Hyundai,Xcent,S 1.1 CRDI,2015,421000,83620,Diesel,Manual,1st owner,1,Verified Dealer,Nashik,10,High,12.95039048795861,11.334049963700565
Datsun,Go,T,2018,200000,100000,Petrol,Manual,2nd owner,2,Verified Owner,Gujarat,7,High,12.206077645517674,11.51293546492023
